date,equity
2017-05-19,12063.997517503405
2017-05-22,12137.920925741235
2017-05-23,12136.416295752108
2017-05-24,12174.534527322474
2017-05-25,12221.087597289419
2017-05-26,12253.385785635608
2017-05-30,12228.286639359698
2017-05-31,12236.356527229585
2017-06-01,12317.891427885865
2017-06-02,12407.294416501936
2017-06-05,12393.145650937544
2017-06-06,12400.629825562362
2017-06-07,12406.163360603392
2017-06-08,12420.50621571571
2017-06-09,12316.120891235845
2017-06-12,12290.506257506951
2017-06-13,12349.341663618909
2017-06-14,12300.818621855484
2017-06-15,12255.735255821446
2017-06-16,12237.968117362187
2017-06-19,12315.581961486332
2017-06-20,12235.872965973125
2017-06-21,12270.379961426035
2017-06-22,12286.199584583313
2017-06-23,12330.302725938825
2017-06-26,12293.027760224764
2017-06-27,12196.43568151273
2017-06-28,12311.279270794876
2017-06-29,12193.788479106872
2017-06-30,12190.981573423878
2017-07-03,12131.854138989796
2017-07-05,12169.620405525213
2017-07-06,12075.385175434936
2017-07-07,12121.499819933413
2017-07-10,12136.45479720708
2017-07-11,12151.432886836519
2017-07-12,12241.816334927264
2017-07-13,12250.997489391541
2017-07-14,12319.657581533493
2017-07-17,12339.840648777752
2017-07-18,12373.941181246986
2017-07-19,12435.738470321534
2017-07-20,12446.825264766654
2017-07-21,12457.542781423586
2017-07-24,12473.017677219492
2017-07-25,12489.780177564095
2017-07-26,12509.343278361264
2017-07-27,12471.065156365767
2017-07-28,12480.806514502723
2017-07-31,12461.305037470618
2017-08-01,12478.780744227179
2017-08-02,12453.484259705374
2017-08-03,12437.58674086971
2017-08-04,12432.457459027339
2017-08-07,12462.985002093425
2017-08-08,12428.270329639452
2017-08-09,12422.010135800312
2017-08-10,12295.948067018064
2017-08-11,12324.401900550469
2017-08-14,12415.429394864621
2017-08-15,12382.160011906597
2017-08-16,12406.420794783688
2017-08-17,12271.293368599527
2017-08-18,12264.128678553132
2017-08-21,12271.055351009933
2017-08-22,12363.041540776918
2017-08-23,12358.640160216422
2017-08-24,12337.371041303961
2017-08-25,12362.663905574462
2017-08-28,12378.41893794944
2017-08-29,12403.911690891993
